#SRCNAME|DSTNAME|METRIC=VALUE,METRIC=VALUE,...
azure.koreasouth|gcp.us-east1|cost=99.00,delay=192.05
azure.koreasouth|gcp.us-east4|cost=99.00,delay=180.34
azure.koreasouth|gcp.us-east5|cost=99.00,delay=189.93
azure.koreasouth|gcp.us-south1|cost=99.00,delay=162.41
azure.koreasouth|gcp.us-west1|cost=99.00,delay=119.79
azure.koreasouth|gcp.us-west2|cost=99.00,delay=130.60
azure.koreasouth|gcp.us-west3|cost=99.00,delay=144.68
azure.koreasouth|gcp.us-west4|cost=99.00,delay=131.44
azure.koreasouth|gcp.europe-central2|cost=99.00,delay=252.48
azure.koreasouth|gcp.europe-north1|cost=99.00,delay=260.08
azure.koreasouth|gcp.europe-southwest1|cost=99.00,delay=246.46
azure.koreasouth|gcp.europe-west1|cost=99.00,delay=238.11
azure.koreasouth|gcp.europe-west12|cost=99.00,delay=236.17
azure.koreasouth|gcp.europe-west2|cost=99.00,delay=231.28
azure.koreasouth|gcp.europe-west3|cost=99.00,delay=238.31
azure.koreasouth|gcp.europe-west4|cost=99.00,delay=180.09
azure.koreasouth|gcp.europe-west6|cost=99.00,delay=238.49
azure.koreasouth|gcp.europe-west8|cost=99.00,delay=242.35
azure.koreasouth|gcp.europe-west9|cost=99.00,delay=237.51
azure.koreasouth|gcp.me-central1|cost=99.00,delay=244.62
azure.koreasouth|gcp.me-west1|cost=99.00,delay=242.42
azure.koreasouth|gcp.asia-east1|cost=99.00,delay=42.98
azure.koreasouth|gcp.asia-east2|cost=99.00,delay=43.29
azure.koreasouth|gcp.asia-northeast1|cost=99.00,delay=29.81
azure.koreasouth|gcp.asia-northeast2|cost=99.00,delay=26.67
azure.koreasouth|gcp.asia-northeast3|cost=99.00,delay=8.24
azure.koreasouth|gcp.asia-south1|cost=99.00,delay=132.99
azure.koreasouth|gcp.asia-south2|cost=99.00,delay=152.27
azure.koreasouth|gcp.asia-southeast1|cost=99.00,delay=75.39
azure.koreasouth|gcp.asia-southeast2|cost=99.00,delay=86.43
azure.koreasouth|gcp.australia-southeast1|cost=99.00,delay=136.85
azure.koreasouth|gcp.australia-southeast2|cost=99.00,delay=148.65
azure.koreasouth|azure.eastus|cost=79.60,delay=181.81
azure.koreasouth|azure.eastus2|cost=79.60,delay=171.57
azure.koreasouth|azure.southcentralus|cost=79.60,delay=147.81
azure.koreasouth|azure.westus2|cost=79.60,delay=114.92
azure.koreasouth|azure.westus3|cost=79.60,delay=124.37
azure.koreasouth|azure.australiaeast|cost=79.60,delay=139.03
azure.koreasouth|azure.southeastasia|cost=79.60,delay=63.01
azure.koreasouth|azure.northeurope|cost=79.60,delay=221.95
azure.koreasouth|azure.swedencentral|cost=79.60,delay=233.55
azure.koreasouth|azure.uksouth|cost=79.60,delay=213.04
azure.koreasouth|azure.westeurope|cost=79.60,delay=216.20
azure.koreasouth|azure.centralus|cost=79.60,delay=151.05
azure.koreasouth|azure.southafricanorth|cost=79.60,delay=354.71
azure.koreasouth|azure.centralindia|cost=79.60,delay=112.86
azure.koreasouth|azure.eastasia|cost=79.60,delay=31.57
azure.koreasouth|azure.japaneast|cost=79.60,delay=19.69
azure.koreasouth|azure.koreacentral|cost=79.60,delay=7.52
azure.koreasouth|azure.canadacentral|cost=79.60,delay=170.42
azure.koreasouth|azure.francecentral|cost=79.60,delay=211.20
azure.koreasouth|azure.germanywestcentral|cost=79.60,delay=213.07
azure.koreasouth|azure.norwayeast|cost=79.60,delay=232.91
azure.koreasouth|azure.polandcentral|cost=79.60,delay=226.91
azure.koreasouth|azure.switzerlandnorth|cost=79.60,delay=208.36
azure.koreasouth|azure.uaenorth|cost=79.60,delay=138.61
azure.koreasouth|azure.brazilsouth|cost=79.60,delay=295.27
azure.koreasouth|azure.qatarcentral|cost=79.60,delay=172.35
azure.koreasouth|azure.northcentralus|cost=79.60,delay=163.00
azure.koreasouth|azure.westus|cost=79.60,delay=126.07
azure.koreasouth|azure.westcentralus|cost=79.60,delay=140.47
azure.koreasouth|azure.australiacentral|cost=79.60,delay=143.62
azure.koreasouth|azure.australiasoutheast|cost=79.60,delay=149.22
azure.koreasouth|azure.japanwest|cost=79.60,delay=11.46
azure.koreasouth|azure.southindia|cost=79.60,delay=92.96
azure.koreasouth|azure.canadaeast|cost=79.60,delay=183.23
azure.koreasouth|azure.ukwest|cost=79.60,delay=216.15
azure.southindia|aws.us-east-1|cost=99.00,delay=229.43
azure.southindia|aws.us-east-2|cost=99.00,delay=233.48
azure.southindia|aws.us-west-1|cost=99.00,delay=202.03
azure.southindia|aws.us-west-2|cost=99.00,delay=191.68
azure.southindia|aws.ap-south-1|cost=99.00,delay=29.52
azure.southindia|aws.ap-northeast-3|cost=99.00,delay=109.40
azure.southindia|aws.ap-northeast-2|cost=99.00,delay=114.33
azure.southindia|aws.ap-southeast-1|cost=99.00,delay=34.48
azure.southindia|aws.ap-southeast-2|cost=99.00,delay=123.43
azure.southindia|aws.ap-northeast-1|cost=99.00,delay=108.94
azure.southindia|aws.ca-central-1|cost=99.00,delay=240.16
azure.southindia|aws.eu-central-1|cost=99.00,delay=160.08
azure.southindia|aws.eu-west-1|cost=99.00,delay=172.69
azure.southindia|aws.eu-west-2|cost=99.00,delay=162.86
azure.southindia|aws.eu-west-3|cost=99.00,delay=154.57
azure.southindia|aws.eu-north-1|cost=99.00,delay=177.18
azure.southindia|aws.sa-east-1|cost=99.00,delay=337.99
azure.southindia|gcp.northamerica-northeast1|cost=99.00,delay=252.43
azure.southindia|gcp.northamerica-northeast2|cost=99.00,delay=259.22
azure.southindia|gcp.southamerica-east1|cost=99.00,delay=347.10
azure.southindia|gcp.southamerica-west1|cost=99.00,delay=353.37
azure.southindia|gcp.us-central1|cost=99.00,delay=267.57
azure.southindia|gcp.us-east1|cost=99.00,delay=252.84
azure.southindia|gcp.us-east4|cost=99.00,delay=239.20
azure.southindia|gcp.us-east5|cost=99.00,delay=252.42
azure.southindia|gcp.us-south1|cost=99.00,delay=262.12
azure.southindia|gcp.us-west1|cost=99.00,delay=226.53
azure.southindia|gcp.us-west2|cost=99.00,delay=238.73
azure.southindia|gcp.us-west3|cost=99.00,delay=250.84
azure.southindia|gcp.us-west4|cost=99.00,delay=243.92
azure.southindia|gcp.europe-central2|cost=99.00,delay=177.64
azure.southindia|gcp.europe-north1|cost=99.00,delay=195.16
azure.southindia|gcp.europe-southwest1|cost=99.00,delay=179.92
azure.southindia|gcp.europe-west1|cost=99.00,delay=169.95
azure.southindia|gcp.europe-west12|cost=99.00,delay=159.70
azure.southindia|gcp.europe-west2|cost=99.00,delay=171.37
azure.southindia|gcp.europe-west3|cost=99.00,delay=166.17
azure.southindia|gcp.europe-west4|cost=99.00,delay=268.27
azure.southindia|gcp.europe-west6|cost=99.00,delay=161.75
azure.southindia|gcp.europe-west8|cost=99.00,delay=162.01
azure.southindia|gcp.europe-west9|cost=99.00,delay=170.27
azure.southindia|gcp.me-central1|cost=99.00,delay=166.04
azure.southindia|gcp.me-west1|cost=99.00,delay=162.53
azure.southindia|gcp.asia-east1|cost=99.00,delay=111.92
azure.southindia|gcp.asia-east2|cost=99.00,delay=101.54
azure.southindia|gcp.asia-northeast1|cost=99.00,delay=138.60
azure.southindia|gcp.asia-northeast2|cost=99.00,delay=142.09
azure.southindia|gcp.asia-northeast3|cost=99.00,delay=139.18
azure.southindia|gcp.asia-south1|cost=99.00,delay=33.89
azure.southindia|gcp.asia-south2|cost=99.00,delay=54.85
azure.southindia|gcp.asia-southeast1|cost=99.00,delay=59.58
azure.southindia|gcp.asia-southeast2|cost=99.00,delay=81.40
azure.southindia|gcp.australia-southeast1|cost=99.00,delay=158.52
azure.southindia|gcp.australia-southeast2|cost=99.00,delay=152.80
azure.southindia|azure.eastus|cost=79.60,delay=232.15
azure.southindia|azure.eastus2|cost=79.60,delay=232.54
azure.southindia|azure.southcentralus|cost=79.60,delay=233.40
azure.southindia|azure.westus2|cost=79.60,delay=193.79
azure.southindia|azure.westus3|cost=79.60,delay=215.90
azure.southindia|azure.australiaeast|cost=79.60,delay=121.59
azure.southindia|azure.southeastasia|cost=79.60,delay=34.62
azure.southindia|azure.northeurope|cost=79.60,delay=177.57
azure.southindia|azure.swedencentral|cost=79.60,delay=179.42
azure.southindia|azure.uksouth|cost=79.60,delay=168.56
azure.southindia|azure.westeurope|cost=79.60,delay=164.13
azure.southindia|azure.centralus|cost=79.60,delay=228.92
azure.southindia|azure.southafricanorth|cost=79.60,delay=302.70
azure.southindia|azure.centralindia|cost=79.60,delay=20.43
azure.southindia|azure.eastasia|cost=79.60,delay=66.41
azure.southindia|azure.japaneast|cost=79.60,delay=101.89
azure.southindia|azure.koreacentral|cost=79.60,delay=99.14
azure.southindia|azure.canadacentral|cost=79.60,delay=242.71
azure.southindia|azure.francecentral|cost=79.60,delay=153.32
azure.southindia|azure.germanywestcentral|cost=79.60,delay=161.03
azure.southindia|azure.norwayeast|cost=79.60,delay=179.02
azure.southindia|azure.polandcentral|cost=79.60,delay=176.67
azure.southindia|azure.switzerlandnorth|cost=79.60,delay=156.10
azure.southindia|azure.uaenorth|cost=79.60,delay=47.76
azure.southindia|azure.brazilsouth|cost=79.60,delay=333.71
azure.southindia|azure.qatarcentral|cost=79.60,delay=68.05
azure.southindia|azure.northcentralus|cost=79.60,delay=252.52
azure.southindia|azure.westus|cost=79.60,delay=201.21
azure.southindia|azure.westcentralus|cost=79.60,delay=214.79
azure.southindia|azure.australiacentral|cost=79.60,delay=127.24
azure.southindia|azure.australiasoutheast|cost=79.60,delay=116.82
azure.southindia|azure.japanwest|cost=79.60,delay=110.49
azure.southindia|azure.koreasouth|cost=79.60,delay=92.88
azure.southindia|azure.canadaeast|cost=79.60,delay=252.95
azure.southindia|azure.ukwest|cost=79.60,delay=171.09
azure.canadaeast|aws.us-east-1|cost=72.00,delay=20.86
azure.canadaeast|aws.us-east-2|cost=72.00,delay=31.26
azure.canadaeast|aws.us-west-1|cost=72.00,delay=79.09
azure.canadaeast|aws.us-west-2|cost=72.00,delay=86.01
azure.canadaeast|aws.ap-south-1|cost=72.00,delay=227.69
azure.canadaeast|aws.ap-northeast-3|cost=72.00,delay=173.93
azure.canadaeast|aws.ap-northeast-2|cost=72.00,delay=189.75
azure.canadaeast|aws.ap-southeast-1|cost=72.00,delay=227.28
azure.canadaeast|aws.ap-southeast-2|cost=72.00,delay=205.97
azure.canadaeast|aws.ap-northeast-1|cost=72.00,delay=163.78
azure.canadaeast|aws.ca-central-1|cost=72.00,delay=4.53
azure.canadaeast|aws.eu-central-1|cost=72.00,delay=110.22
azure.canadaeast|aws.eu-west-1|cost=72.00,delay=88.90
azure.canadaeast|aws.eu-west-2|cost=72.00,delay=99.14
azure.canadaeast|aws.eu-west-3|cost=72.00,delay=103.08
azure.canadaeast|aws.eu-north-1|cost=72.00,delay=126.93
azure.canadaeast|aws.sa-east-1|cost=72.00,delay=131.83
azure.canadaeast|gcp.northamerica-northeast1|cost=72.00,delay=4.62
azure.canadaeast|gcp.northamerica-northeast2|cost=72.00,delay=11.92
azure.canadaeast|gcp.southamerica-east1|cost=72.00,delay=133.25
azure.canadaeast|gcp.southamerica-west1|cost=72.00,delay=135.02
azure.canadaeast|gcp.us-central1|cost=72.00,delay=33.27
azure.canadaeast|gcp.us-east1|cost=72.00,delay=38.26
azure.canadaeast|gcp.us-east4|cost=72.00,delay=21.68
azure.canadaeast|gcp.us-east5|cost=72.00,delay=33.01
azure.canadaeast|gcp.us-south1|cost=72.00,delay=47.15
azure.canadaeast|gcp.us-west1|cost=72.00,delay=73.25
azure.canadaeast|gcp.us-west2|cost=72.00,delay=76.00
azure.canadaeast|gcp.us-west3|cost=72.00,delay=57.01
azure.canadaeast|gcp.us-west4|cost=72.00,delay=76.30
azure.canadaeast|gcp.europe-central2|cost=72.00,delay=113.55
azure.canadaeast|gcp.europe-north1|cost=72.00,delay=123.95
azure.canadaeast|gcp.europe-southwest1|cost=72.00,delay=103.99
azure.canadaeast|gcp.europe-west1|cost=72.00,delay=94.01
azure.canadaeast|gcp.europe-west12|cost=72.00,delay=109.80
azure.canadaeast|gcp.europe-west2|cost=72.00,delay=89.30
azure.canadaeast|gcp.europe-west3|cost=72.00,delay=99.36
azure.canadaeast|gcp.europe-west4|cost=72.00,delay=33.66
azure.canadaeast|gcp.europe-west6|cost=72.00,delay=105.35
azure.canadaeast|gcp.europe-west8|cost=72.00,delay=109.19
azure.canadaeast|gcp.europe-west9|cost=72.00,delay=94.61
azure.canadaeast|gcp.me-central1|cost=72.00,delay=207.73
azure.canadaeast|gcp.me-west1|cost=72.00,delay=143.02
azure.canadaeast|gcp.asia-east1|cost=72.00,delay=216.92
azure.canadaeast|gcp.asia-east2|cost=72.00,delay=207.34
azure.canadaeast|gcp.asia-northeast1|cost=72.00,delay=159.67
azure.canadaeast|gcp.asia-northeast2|cost=72.00,delay=166.42
azure.canadaeast|gcp.asia-northeast3|cost=72.00,delay=182.64
azure.canadaeast|gcp.asia-south1|cost=72.00,delay=224.05
azure.canadaeast|gcp.asia-south2|cost=72.00,delay=243.07
azure.canadaeast|gcp.asia-southeast1|cost=72.00,delay=223.02
azure.canadaeast|gcp.asia-southeast2|cost=72.00,delay=235.31
azure.canadaeast|gcp.australia-southeast1|cost=72.00,delay=203.27
azure.canadaeast|gcp.australia-southeast2|cost=72.00,delay=215.11
azure.canadaeast|azure.eastus|cost=19.90,delay=26.74
azure.canadaeast|azure.eastus2|cost=19.90,delay=30.60
azure.canadaeast|azure.southcentralus|cost=19.90,delay=58.68
azure.canadaeast|azure.westus2|cost=19.90,delay=73.00
azure.canadaeast|azure.westus3|cost=19.90,delay=72.70
azure.canadaeast|azure.australiaeast|cost=49.75,delay=204.55
azure.canadaeast|azure.southeastasia|cost=49.75,delay=225.66
azure.canadaeast|azure.northeurope|cost=49.75,delay=91.14
azure.canadaeast|azure.swedencentral|cost=49.75,delay=136.23
azure.canadaeast|azure.uksouth|cost=49.75,delay=102.01
azure.canadaeast|azure.westeurope|cost=49.75,delay=108.91
azure.canadaeast|azure.centralus|cost=19.90,delay=30.81
azure.canadaeast|azure.southafricanorth|cost=49.75,delay=261.38
azure.canadaeast|azure.centralindia|cost=49.75,delay=223.11
azure.canadaeast|azure.eastasia|cost=49.75,delay=205.02
azure.canadaeast|azure.japaneast|cost=49.75,delay=162.77
azure.canadaeast|azure.koreacentral|cost=49.75,delay=186.24
azure.canadaeast|azure.canadacentral|cost=19.90,delay=11.83
azure.canadaeast|azure.francecentral|cost=49.75,delay=107.32
azure.canadaeast|azure.germanywestcentral|cost=49.75,delay=113.64
azure.canadaeast|azure.norwayeast|cost=49.75,delay=125.91
azure.canadaeast|azure.polandcentral|cost=49.75,delay=122.18
azure.canadaeast|azure.switzerlandnorth|cost=49.75,delay=120.01
azure.canadaeast|azure.uaenorth|cost=49.75,delay=209.81
azure.canadaeast|azure.brazilsouth|cost=49.75,delay=136.28
azure.canadaeast|azure.qatarcentral|cost=49.75,delay=214.84
azure.canadaeast|azure.northcentralus|cost=19.90,delay=28.51
azure.canadaeast|azure.westus|cost=19.90,delay=68.47
azure.canadaeast|azure.westcentralus|cost=19.90,delay=51.31
azure.canadaeast|azure.australiacentral|cost=49.75,delay=209.50
azure.canadaeast|azure.australiasoutheast|cost=49.75,delay=216.25
azure.canadaeast|azure.japanwest|cost=49.75,delay=169.19
azure.canadaeast|azure.koreasouth|cost=49.75,delay=183.20
azure.canadaeast|azure.southindia|cost=49.75,delay=253.09
azure.canadaeast|azure.ukwest|cost=49.75,delay=106.02
azure.ukwest|aws.us-east-1|cost=72.00,delay=77.31
azure.ukwest|aws.us-east-2|cost=72.00,delay=87.25
azure.ukwest|aws.us-west-1|cost=72.00,delay=144.16
azure.ukwest|aws.us-west-2|cost=72.00,delay=157.75
azure.ukwest|aws.ap-south-1|cost=72.00,delay=136.68
azure.ukwest|aws.ap-northeast-3|cost=72.00,delay=229.71
azure.ukwest|aws.ap-northeast-2|cost=72.00,delay=237.17
azure.ukwest|aws.ap-southeast-1|cost=72.00,delay=157.49
azure.ukwest|aws.ap-southeast-2|cost=72.00,delay=259.49
azure.ukwest|aws.ap-northeast-1|cost=72.00,delay=228.93
azure.ukwest|aws.ca-central-1|cost=72.00,delay=87.82
azure.ukwest|aws.eu-central-1|cost=72.00,delay=17.09
azure.ukwest|aws.eu-west-1|cost=72.00,delay=14.20
azure.ukwest|aws.eu-west-2|cost=72.00,delay=6.00
azure.ukwest|aws.eu-west-3|cost=72.00,delay=10.37
azure.ukwest|aws.eu-north-1|cost=72.00,delay=33.07
azure.ukwest|aws.sa-east-1|cost=72.00,delay=183.57
azure.ukwest|gcp.northamerica-northeast1|cost=72.00,delay=88.52
azure.ukwest|gcp.northamerica-northeast2|cost=72.00,delay=95.81
azure.ukwest|gcp.southamerica-east1|cost=72.00,delay=186.02
azure.ukwest|gcp.southamerica-west1|cost=72.00,delay=194.08
azure.ukwest|gcp.us-central1|cost=72.00,delay=102.88
azure.ukwest|gcp.us-east1|cost=72.00,delay=95.82
azure.ukwest|gcp.us-east4|cost=72.00,delay=79.40
azure.ukwest|gcp.us-east5|cost=72.00,delay=89.71
azure.ukwest|gcp.us-south1|cost=72.00,delay=116.33
azure.ukwest|gcp.us-west1|cost=72.00,delay=142.32
azure.ukwest|gcp.us-west2|cost=72.00,delay=138.63
azure.ukwest|gcp.us-west3|cost=72.00,delay=125.22
azure.ukwest|gcp.us-west4|cost=72.00,delay=138.50
azure.ukwest|gcp.europe-central2|cost=72.00,delay=30.30
azure.ukwest|gcp.europe-north1|cost=72.00,delay=40.65
azure.ukwest|gcp.europe-southwest1|cost=72.00,delay=30.18
azure.ukwest|gcp.europe-west1|cost=72.00,delay=10.68
azure.ukwest|gcp.europe-west12|cost=72.00,delay=27.07
azure.ukwest|gcp.europe-west2|cost=72.00,delay=5.81
azure.ukwest|gcp.europe-west3|cost=72.00,delay=16.56
azure.ukwest|gcp.europe-west4|cost=72.00,delay=103.24
azure.ukwest|gcp.europe-west6|cost=72.00,delay=22.65
azure.ukwest|gcp.europe-west8|cost=72.00,delay=26.37
azure.ukwest|gcp.europe-west9|cost=72.00,delay=11.47
azure.ukwest|gcp.me-central1|cost=72.00,delay=125.70
azure.ukwest|gcp.me-west1|cost=72.00,delay=60.34
azure.ukwest|gcp.asia-east1|cost=72.00,delay=235.91
azure.ukwest|gcp.asia-east2|cost=72.00,delay=219.43
azure.ukwest|gcp.asia-northeast1|cost=72.00,delay=218.90
azure.ukwest|gcp.asia-northeast2|cost=72.00,delay=230.91
azure.ukwest|gcp.asia-northeast3|cost=72.00,delay=233.58
azure.ukwest|gcp.asia-south1|cost=72.00,delay=140.96
azure.ukwest|gcp.asia-south2|cost=72.00,delay=160.64
azure.ukwest|gcp.asia-southeast1|cost=72.00,delay=184.97
azure.ukwest|gcp.asia-southeast2|cost=72.00,delay=198.45
azure.ukwest|gcp.australia-southeast1|cost=72.00,delay=253.49
azure.ukwest|gcp.australia-southeast2|cost=72.00,delay=265.46
azure.ukwest|azure.eastus|cost=49.75,delay=80.13
azure.ukwest|azure.eastus2|cost=49.75,delay=83.89
azure.ukwest|azure.southcentralus|cost=49.75,delay=110.31
azure.ukwest|azure.westus2|cost=49.75,delay=137.27
azure.ukwest|azure.westus3|cost=49.75,delay=127.24
azure.ukwest|azure.australiaeast|cost=49.75,delay=239.87
azure.ukwest|azure.southeastasia|cost=49.75,delay=157.37
azure.ukwest|azure.northeurope|cost=19.90,delay=14.09
azure.ukwest|azure.swedencentral|cost=19.90,delay=38.57
azure.ukwest|azure.uksouth|cost=19.90,delay=5.33
azure.ukwest|azure.westeurope|cost=19.90,delay=12.36
azure.ukwest|azure.centralus|cost=49.75,delay=100.21
azure.ukwest|azure.southafricanorth|cost=49.75,delay=174.61
azure.ukwest|azure.centralindia|cost=49.75,delay=131.59
azure.ukwest|azure.eastasia|cost=49.75,delay=187.89
azure.ukwest|azure.japaneast|cost=49.75,delay=219.14
azure.ukwest|azure.koreacentral|cost=49.75,delay=223.11
azure.ukwest|azure.canadacentral|cost=49.75,delay=93.23
azure.ukwest|azure.francecentral|cost=19.90,delay=11.31
azure.ukwest|azure.germanywestcentral|cost=19.90,delay=16.58
azure.ukwest|azure.norwayeast|cost=19.90,delay=28.75
azure.ukwest|azure.polandcentral|cost=19.90,delay=31.53
azure.ukwest|azure.switzerlandnorth|cost=19.90,delay=24.60
azure.ukwest|azure.uaenorth|cost=49.75,delay=118.58
azure.ukwest|azure.brazilsouth|cost=49.75,delay=179.55
azure.ukwest|azure.qatarcentral|cost=49.75,delay=124.16
azure.ukwest|azure.northcentralus|cost=49.75,delay=94.75
azure.ukwest|azure.westus|cost=49.75,delay=137.97
azure.ukwest|azure.westcentralus|cost=49.75,delay=115.00
